Hash,From,To,Amount
0xd1f894653a6251c0dc824adb336863842a5815b63182ec45fd1d8c371c571dd4,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x0ab7948DF5BF2da2f9A0264600B70a993E1a3a12,1269
0x2bc0989f551636937fe7dd4f3897ee95bb8e331f354054a0f01fd2d8f82bc3fd,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x00a5220088F3350f63f6DeA37a85Bb021567EB53,448.6073868757956
0xd87fac4530a4a1baabd21cafcc873adbcf361cf8d492ceb5f95b70d9ef1952e4,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x00a5220088F3350f63f6DeA37a85Bb021567EB53,369.344836812132
0x8e24ce045249d8a17fee0c0a20525357813b874cab38ef8275cda332c8b2991e,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,262.36
0x82980ff71bd133c5f62ee3f13e94dbfa7a78873dcf56a08b25213aa752b34827,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,262.36
0xc03693325a96d3bca0594bccf81d3543d79427920701a63c570d3672162db9c1,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xcB83cA9633Ad057Bd88A48a5B6e8108D97Ad4472,232.5392325
0x319438f8a40aaa4a83efa79cdf67e4722f1c2359bbb61416c6d5e704faa82fa9,0xcB83cA9633Ad057Bd88A48a5B6e8108D97Ad4472,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,232.5392325
0xabe2b7edc642d3c3c0ca848d8d3219a7f9e806d07921d40af7e4d3acc40e6ccb,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x337F16E8Ef28Fdcb36B1f87CC27fF6Ea26414366,729.98874
0x6e28a8514d1583264218c7177d052b368744094ef06c40e3e5aa78f1634cc7e8,0x337F16E8Ef28Fdcb36B1f87CC27fF6Ea26414366,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,729.98874
0x12375b33be5f9df008911cd999fac6976f01ce0f4f2f70db7ec014bc854d780d,0xb2Ec24282C9D3b0650e177bBc93E15e2Ae05F108,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,135.91332302928683
0x938d31302cf869825f47ccd50d47a378266fb97f879546991d5e591d24348442,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x13307b8854a95946b54A904100AFd0767a7a577b,127.59406955547875
0x6eb470fbce02000d2729745bcdac2a627500312d8370335ab26318be55ba6c55,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x4d0E9d3Bc43E28180BA20e2337Fb9E5FAaa575D7,25.6819021
0x12e5675f8b951f088c06d94f50e9a5e732f4b1b1edd161e660e8bad9eb1e2827,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,1350.2
0x3852b609d9fdc7c2427b44933cde3b24452b6037e76f0d5553f08153c03b2bb2,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x0ab7948DF5BF2da2f9A0264600B70a993E1a3a12,1350.2
0x2b05ffe17121394c55bd8df6d2b782e94f7fa8ec2c1e03493632b99327da6c5b,0x61ed4B62E03798305818607C7160B2AbFF15cFeD,0x5ffF56c053d5428aF6c34341535E0f6f9D5EbB4e,740.43421111
0x93d612f553ed9583704cbe83617b81c75815baa6ca7446146ae9f9ce78d4eb0b,0x5ffF56c053d5428aF6c34341535E0f6f9D5EbB4e,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,740.434211
0x163e38556f67b3c0ff90ba35d3d600de7849a4101b15481d2ef294e7c8b33bce,0x79B105581884368E1e880FeB703335A16077A224,0x38F6b3822F0407AAd3199694EBB333DE7a58EaFC,91218825600832670
0xed5cf5c9bd0fc3b7fdcc7b2fba9995fdd4089c6b7cc19ec5614674aa730a31d9,0x79B105581884368E1e880FeB703335A16077A224,0xa14508Ad1cdCE18D1E598c60684eE059dd9584C4,0.1734441577082502
0x3a4111137f434b27588d9735bdd34fb8a2a9b88f4c56ac87e0cf6ef803fb8abc,0x8cE00229b6A7D868D68542C0CC6088DB1f48298f,0x2E7890b337A2A6E3Bc7E95010DC78833c1121357,4000
0x3156ee0533f150c4af51586377b14771a5912ce9ddfa5be6d1d7b73a0fab3f22,0x79B105581884368E1e880FeB703335A16077A224,0xFb3122e0F12A515C7604C47D8b4354F5c3eF3Cc8,0.2766119210232913
0xc8f3480c06648f8f624f2e200fb79d92b1339451a298db8f598340da395607a4,0x2E7890b337A2A6E3Bc7E95010DC78833c1121357,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,4000
0xafac4484f7a8eb5664bd89c773f5634360eedc79c38ad5ead1d4fdac85ade9f5,0x6E9e788b02800dd0cD3cb16033158AB895Fe0351,0xEcE174f206734cef78060E334871051F3324Ab44,15
0x76e59038b8d3e2b7fbb613cb11a3e05d032d278ed91f325e83b0bd3c9cfa4dc9,0x8cE00229b6A7D868D68542C0CC6088DB1f48298f,0x2E7890b337A2A6E3Bc7E95010DC78833c1121357,10000
0x1c6e0b6e7fb978a6fadaad757f33c9bbf91e1b44778ac909810f80f92eb2c2b4,0xEcE174f206734cef78060E334871051F3324Ab44,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,15
0xb40f19a87fa98675af67631598a7fd0fbcb07bf194c393814f3e3e3b0763a860,0x2E7890b337A2A6E3Bc7E95010DC78833c1121357,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,10000
0x35e05883f4fa280f60b15045add7179880f4746fb55b917cb5d2aa416ed4f937,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0xAd76D5a49c15Fd2141Bef377E4B45BD199Fa6431,482.7717209394815
0x35e05883f4fa280f60b15045add7179880f4746fb55b917cb5d2aa416ed4f937,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0xAd76D5a49c15Fd2141Bef377E4B45BD199Fa6431,251.53201025149602
0xc42af10f2cfb10007823b38c999c2274f00dd84c41269e343d4cdb75b23fd3db,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,206.3732048362827
0xc42af10f2cfb10007823b38c999c2274f00dd84c41269e343d4cdb75b23fd3db,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x95C4F5b83aA70810D4f142d58e5F7242Bd891CB0,4.484384495333859
0xafdbe0302ac88c6e9fe0a089984a809a3f7eb07cbc96cf1109ac17e9b87e9941,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,276.37
0xf3cab2f58daf4afbfa2f7173afdde09d5e924fb51c19922293bfd5e217392e2a,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,275.31
0xf5d64ee44ba11b52d7fd0f2cbe6895c404625ff8bb7b4cb05a25c6a5a7a4b375,0xc29c609bF555e4fca64561d512E93B675d2c3e9E,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,444.62752358
0x604bf65a2243d6ccc320690320ebce652f7a574c415c9a42705b2bb1c93aa63e,0xAd76D5a49c15Fd2141Bef377E4B45BD199Fa6431,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,367.15186559548874
0x604bf65a2243d6ccc320690320ebce652f7a574c415c9a42705b2bb1c93aa63e,0xAd76D5a49c15Fd2141Bef377E4B45BD199Fa6431,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,367.15186559548874
0x3f23961c4e6481f160c1f7e658879503bd664ad2f5aa52ddcf8f33c00831e984,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0xd0Be1fdED5d964619B92B3672C08c43305529bE0,416.2646068068712
0xd1b88d3f1a45788cc904dc48734e9df4508cadf1dcb3b978323e03e9a6034801,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0xACf244C08a1A41a54a5fB967FDd81FcD34b4C2d0,263.63482752833215
0x363d001333eca0a8c59999aace2f359a9db6246ae5338246db20d58c358fc506,0x8eBCfCb7f06f78ca184ef09C755588D4e1b96cc9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,124.84949398
0x5641262c573288165e8a05b9098c79e2d7d9023132c741218673111fe920ea55,0xa14508Ad1cdCE18D1E598c60684eE059dd9584C4,0x0000000000000000000000000000000000000000,0.1734441577082502
0x73eeaee34432370eda13f117188b5e55491f83383fe522f101945df9240beab2,0xFb3122e0F12A515C7604C47D8b4354F5c3eF3Cc8,0x0000000000000000000000000000000000000000,0.2766119210232913
0x097268554b11abeb95f2fcdb1b19c4336fc28611febb2dd21c72afa4ba61a38c,0x38F6b3822F0407AAd3199694EBB333DE7a58EaFC,0x0000000000000000000000000000000000000000,91218825600832670
0x75af21b15fe0113de701b4168428d5f876cc6c7e9158d6f8debb9f737db59145,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,562.5350533353112
0xc13daef76c9322f058f3efe5d9c763b4abfc8e9f58e755259f80b7f955f60268,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,562.5350533353112
0xa81a4a19eaf5647cefa117a51355b5debe8d32e47cbf1e7feef98d49cb7254a0,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,230.86004634298772
0x8057b068373e663c055a0c06667124734e7def50bb91bbb11ae478f084a134c9,0x79B105581884368E1e880FeB703335A16077A224,0x0000000000000000000000000000000000000000,10000000000000000
0x314a74f95e60d9f1cab94d42bf7ba37161e70c3ca77cbb53adc5dbfb8a3e67e0,0x00a5220088F3350f63f6DeA37a85Bb021567EB53,0x3bA7Da310786b2E05b272FB3a3bAba0055c92E7e,1156.8552250423807
0x9fa4280055908af2ee6d71c1ed6f09cfc52b7aba6c0ecbbc2d20c9e9b5bcc739,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xe1Db55877B4C1358a5b23cf4214Efa0E092363f3,52.74733948
0x64b458ec36f6f10ab6fb2eecedb2ffc2db57b98438482b577303112750f817e8,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x1111111254EEB25477B68fb85Ed929f73A960582,261.0277175402905
0x64b458ec36f6f10ab6fb2eecedb2ffc2db57b98438482b577303112750f817e8,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x95C4F5b83aA70810D4f142d58e5F7242Bd891CB0,5.6719991838023205
0x64b458ec36f6f10ab6fb2eecedb2ffc2db57b98438482b577303112750f817e8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x1111111254EEB25477B68fb85Ed929f73A960582,310.3673227919368
0x64b458ec36f6f10ab6fb2eecedb2ffc2db57b98438482b577303112750f817e8,0x1111111254EEB25477B68fb85Ed929f73A960582,0xe1Db55877B4C1358a5b23cf4214Efa0E092363f3,571.3950403322273
0x89bccb4dc5e55ca251df112812dfd9a32ca270dc4dbde39606453abce6fa9588,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,128.34215315205836
0xeee720244753c549363d493d1e1f29dccd7f634b86758e40ed0454393225cd02,0x3714dc4cb2041FC4BF902D2B36dB12948620d333,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,264.51953290179534
0xeee720244753c549363d493d1e1f29dccd7f634b86758e40ed0454393225cd02,0x3714dc4cb2041FC4BF902D2B36dB12948620d333,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,176.34635526786357
0xd7c9041ca9633b19e9ee7c37fdc6de693cb7478c68dc0586bd2f4bce0d01a2a9,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,261.8564511589604
0x1a7fd74000b0461ba1577f0eb146a728163dd525c58bc6cb6b5dfb035cb7ae9b,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,261.8564511589604
0x451ca257488338e8ac52f3a865f1d62766f211226ee4f1d9ced8a55facbce7f8,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,104.35810435726626
0xf7148e4215542ab8de2a473eb64224f9339afde32c8908a8644ef48f0feddbfb,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,261.4399561659609
0xdf95ca210b26a6e08d0aa68bcc0ffe25c011840f333f6f9b7ca3004366a8a3e4,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,261.4399561659609
0x1c3e48bea1952b574778534fc1ab1935520f80ef43a369d0ddc2e5c18c5d7c9b,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,663.4269124
0x2f08fdd9883eeba4bb63ab72beb23e627ffe3d000e84ff5c0b0fe2b9297de919,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,663.43
0x310c55b167928d9c361f756f075d9617762cbfd9962279e4957f64a3c105f4f5,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x915d23273ce84F9e108a55F5399917146417C6DB,543.0575
0xf7875f39351a7901365d6e671a9d9c2edb2f6d02abd9c68109152d6795a198e8,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,185.19291244250653
0xd836081ed10290342789d8d2eaea49060cfb49806336cd7a2e05fba85cb27b7d,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,185.19291244250653
0xfe9ab4d26750af0a0b05df328584fdadbae53fed2c8c4ee16279233846b536da,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x3778FCaF463fBe0e2e2A4D9d20d2A5A497714ECC,1442.968563
0xa6a41045738a7341e778e293f3a522ccd957d1b9178174d75980358422f0110f,0x3778FCaF463fBe0e2e2A4D9d20d2A5A497714ECC,0x61ed4B62E03798305818607C7160B2AbFF15cFeD,1442.968563
0xd54d5244197979ca4994399c08c1e7b324af1dd6a5fea8715910dbd2bfef28af,0xebc18d25d8122da21F73A6BcB78971671f21F6Ff,0x586B838b1aCc18dfd10f7AB8C648394d0fFFB995,167.48361065
0x78bc2c6a16525cef7cbe40683343e6adef4a781552f5352016ca2312d01c9ed5,0x586B838b1aCc18dfd10f7AB8C648394d0fFFB995,0x61ed4B62E03798305818607C7160B2AbFF15cFeD,167.48361065
0x5fe972f60455655cf9fb4620452719fd1d1b6eebf289ccc3e91474c144d94098,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,1386.37
0x46776c5bb43660c6f3ac90204a1be39c38eca4b67a33eeb9ef25b14b4d56fef0,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1386.3
0x3f0c677a2993998fa1d87b4c2f6fe27a61dbc153627b6b08135d55f5cbe55fb6,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x12a90D4afd40894Ed6dE3D043851c04732da1A18,567.49649
0x2446abee46e774adf1a722660306ca042ff83bd50c27d718d61d99605b696809,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,1333.18
0x813c05ab7d160230995f5706938ea04fc84197ef89b73bdc72fc17c4aea2b9fe,0x1ef78549537B3516e95462A3dB80333F33b521Ad,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1333.18
0xe8cfe1277dfa189b3184b810495c6d4bcf0d537caeb4799d4a84677d3031dd23,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,872.47
0x7760673e6e0e69418f154d238b378a71219f07b6af7473302c34002c4d746928,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,872.5
0x9ca70935b5fcb0fb9d328528872087dbd9bbf00c2e699f7fa7d75b2ee7233ace,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xd06FaF72551F509af9189Fe60C1474Af5A3E88BC,10.29697936
0x508cf1770c3155b701f1786d6601d62f1b3cf504ed245547c64da797217b4d90,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xCF224AD1Ed92f7d3AAB4B25e5c023Cdb2F366E48,19.72800623
0x50751382a88958a1a46479ae47b781a63223f47c96e768f023ed5b99ac54ad36,0x0fa0911F3323126Db7c897A54bcaC983E6075266,0xF5Dc8aE3Ec4ADfaFc09274c3A76046fE5211758E,176.85587194653854
0xfcb59660230d35e28283044acec35dde727ecfd540cd09b1829dfbd143424b5e,0x5f65f7b609678448494De4C87521CdF6cEf1e932,0x0fa0911F3323126Db7c897A54bcaC983E6075266,172.08262470328125
0x475b373f3e71f46d766997a56c2333305dda846771354f84fbf6ff1b16351553,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x6FE7e397b67524Ea838CD06FE403132565DC6F34,150.94680716
0x2ca005373cad4ddc1d7f66dd5c91587a9dc53988022ed1e867e29f0316bf08d3,0x9C43F93e1f6eEAc73f0790478cbbae730b4dbB7c,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,272.68426484472775
0x2ca005373cad4ddc1d7f66dd5c91587a9dc53988022ed1e867e29f0316bf08d3,0x9C43F93e1f6eEAc73f0790478cbbae730b4dbB7c,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,181.78950989648516
0x12819f1c20b375bfc4133c5c3fd3bd94fc8cf2b137087d9709f580f6243d38ea,0xb8bA36E591FAceE901FfD3d5D82dF491551AD7eF,0x915d23273ce84F9e108a55F5399917146417C6DB,958.342809
0x36564330c619670a30ceb21868a463329d446f27ebb0ac289a1a4c1ef33d7194,0xc37c92527905D0358cdcE173E09d8D63CFb3BF14,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,1074.74931505
0x36564330c619670a30ceb21868a463329d446f27ebb0ac289a1a4c1ef33d7194,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,1074.74931505
0xa5e8cea71877ac3911d489bfef03f7490fc6237c9b43b2ec037b4b7cc4b77cc8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4e4BE94266681284c2Bb51e89a8074539D19E8d3,460.9526442623467
0x8d6dc200eb8f656e947002159fdf5c6900a5e3fba54555babdcf48e4cf7ef0e6,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x21375e8ff94a9ACAd555e0D8A4F17c69c5e33BD5,417.374508249057
0x1eabfe01cfda04c8bfcbab93895ec88851d7114719880146faaaf2b0f6741080,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0x42E99F8c29F789b199437A330945586CC5a27F04,659.69187269
0x021e244d1ba0203d97587038606e15daf6eac0f72cd0994c5953c0048c7f9a17,0xF4716Fc74F5E785aaE6ced284d8404B813A76a2C,0x0000000000000000000000000000000000000000,32
0x92438364aec3f73f0a3a3b33a406967067f3b6cb2d256f36864b5b63183cc936,0x42E99F8c29F789b199437A330945586CC5a27F04,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,313.35363952775
0x92438364aec3f73f0a3a3b33a406967067f3b6cb2d256f36864b5b63183cc936,0x42E99F8c29F789b199437A330945586CC5a27F04,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,346.33823316225
0xe993d9d174ca2472d5f90033d373a17a4ec17e7f6e607e644f72c63aff76319f,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,496.6680998851354
0xb3bb0ab72d98f02d5c173bc737b4d0cd02e81158908e6b5762683e73439242af,0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,496.6680998851354
0x92d3c93fc09080f5c40056f0e21dc13cab2f9882bd75252414471a0f9bac119a,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,187.02765136334867
0xfc7179030bf06b1b9910b47dcec37588bb6a0c7f458c554f45cdacab5c4365b8,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x5cEAFC94401ac55A74464995F186c24A09EaBFD4,243.88716
0x9bfd76b27e64ff7ebb80e42bc6b0191c9a454cb89835164ab2ac1fa018f4987e,0xa695293E700312b75D05F93989bac5c2f55BeA06,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,1000
0x9371d18045e871274304d04dd49335c93f4aeb13dc69fce7b75d4bb5d90c58b2,0xf0a345115815bc2C87B0EBE49DF8773a71A49063,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,50.534947
0x0ded4b7cb904be5bafdab7fc1c1248130d27514971b1ca7b66f13374ba58e26d,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,555.0409694
0xbea2c209f80c62c3041b99151432fed47d19bd5e4a23a6cb3c5ef8ea544ad158,0x38B762FC4d538efD9adDEfd4F6dae8472ffD9B74,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,555
0xb0be2e5e99e92ffad8082dc018483e20cc4f57893c102e392496ade992b1e39f,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x3bA7Da310786b2E05b272FB3a3bAba0055c92E7e,1600.6989279002214
0xb0be2e5e99e92ffad8082dc018483e20cc4f57893c102e392496ade992b1e39f,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x3bA7Da310786b2E05b272FB3a3bAba0055c92E7e,1015.3869786443618
0xf74dfed537e9c572248747fe0ab87ee350a0418ecd4a0ff0f99c7907586aff09,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,518.6080487210545
0xf74dfed537e9c572248747fe0ab87ee350a0418ecd4a0ff0f99c7907586aff09,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x95C4F5b83aA70810D4f142d58e5F7242Bd891CB0,11.269088420102738
0xf74dfed537e9c572248747fe0ab87ee350a0418ecd4a0ff0f99c7907586aff09,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,321.53425989264997
0xf74dfed537e9c572248747fe0ab87ee350a0418ecd4a0ff0f99c7907586aff09,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,0x95C4F5b83aA70810D4f142d58e5F7242Bd891CB0,6.986775492124101
0x48e8a5bad216e1705fbbc64d21fd2a3e60e558d09f80ec9d3568c795edaca0da,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,393.07
0x6796dc35c56b336cd7157e5227cde6f9777d67ef3dcda32c0be0e0681df2d860,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,183.42868152480065
0x6796dc35c56b336cd7157e5227cde6f9777d67ef3dcda32c0be0e0681df2d860,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,98.12347760359035
0x6796dc35c56b336cd7157e5227cde6f9777d67ef3dcda32c0be0e0681df2d860,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,98.12347760359035
0x11af5732c52729cd47245979388f64f5174297f39542d4873f2fa752c389a75d,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,438.62
0x5f3903f0688e3e39846f4dcf1e81104c6216e89a81ce219217ce9be1739a549d,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xba7b93334069936275f6AaFB4ae5e10306deB55F,27.45
0x6a7675d2b73f830296bf6fc72955a01270a4de8b781dc4c376db280cb1ff9dec,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,393.07
0x700f337b3f4b691c502180a45e659a9609ee643c1fc90b71b7a6d3e8d5e9ec25,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,385.7
0xd56aa7c8d4e5013f1a01461148d62390e0cae2b4e0f66f383e4c6e91addd8297,0x80C1969588bD9a017190ff4ed669e4e4b70e7768,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,438.62
0xd896665162a1f3810b9187cd7019bbe597ba2dcf7c11c612d2ad30b34d1d934f,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0xbaDC0de76438f9524D42C219b390636196bfbdFc,298.17219857341877
0xd896665162a1f3810b9187cd7019bbe597ba2dcf7c11c612d2ad30b34d1d934f,0xbaDC0de76438f9524D42C219b390636196bfbdFc,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,298.17219857341877
0xf881aa59f54eed805a16b930fa3085b0003eba028a5887883fce1ac3de83fd80,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,146.83857612327563
0xf881aa59f54eed805a16b930fa3085b0003eba028a5887883fce1ac3de83fd80,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,146.83857612327563
0xf881aa59f54eed805a16b930fa3085b0003eba028a5887883fce1ac3de83fd80,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,51.598910811155726
0xf14ac96b53706adb3e987231503f3666074b6617b7df47c069be4c914c027245,0x63756A3C3BF677BAAB9D9e06457402ED05BE8570,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,257.92
0x507e3fb37f81b7653f89cc7056e5cf3b819a9acdb8fab1d9c346d1a704225a4f,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x8d27C03FA77f30AF3Dce552ddE5bAbF65d14861f,153.6900211649312
0x507e3fb37f81b7653f89cc7056e5cf3b819a9acdb8fab1d9c346d1a704225a4f,0x8d27C03FA77f30AF3Dce552ddE5bAbF65d14861f,0xd9a355a68945E75698c9A9e0b171ee7D9a5e5773,153.6900211649312
0x7462d1ba5d27feb8fec00b5f869ca8fcc931c7e54e10ab44a49acbfbd31da534,0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,385.7
0xd0e17306da05e9a9b4b56f1273f9c7c743b389cb75a1eb1bf351845c667ca84a,0x8fd587B5ea5ABD65ad3439D9E58c63222866bAA9,0x4a5cf9ecc6fdD4750df92a33ceD79D477D9298c8,197.01377251967196
